"#","Date Time, GMT-07:00","Abs Pres, kPa","Temp, °C","Abs Pres Barom., kPa","Sensor Depth, meters","Coupler Detached","Coupler Attached","Host Connected","End Of File"
374,03/15/18 08:15:00 AM,103.586,11.041,100.312,0.334,,,,
375,03/15/18 08:30:00 AM,103.584,10.944,100.325,0.333,,,,
376,03/15/18 08:45:00 AM,103.624,10.846,100.321,0.337,,,,
377,03/15/18 09:00:00 AM,103.613,10.846,100.316,0.336,,,,
378,03/15/18 09:15:00 AM,103.601,10.748,100.349,0.332,,,,
379,03/15/18 09:30:00 AM,103.601,10.748,100.358,0.331,,,,
380,03/15/18 09:45:00 AM,103.624,10.846,100.344,0.335,,,,
381,03/15/18 10:00:00 AM,103.615,10.944,100.352,0.333,,,,
382,03/15/18 10:15:00 AM,103.668,11.041,100.390,0.334,,,,
383,03/15/18 10:30:00 AM,103.660,11.139,100.389,0.334,,,,
384,03/15/18 10:45:00 AM,103.651,11.236,100.390,0.333,,,,
385,03/15/18 11:00:00 AM,103.653,11.334,100.385,0.333,,,,
386,03/15/18 11:15:00 AM,103.667,11.528,100.406,0.333,,,,
387,03/15/18 11:30:00 AM,103.659,11.625,100.402,0.332,,,,
388,03/15/18 11:45:00 AM,103.662,11.819,100.373,0.336,,,,
389,03/15/18 12:00:00 PM,103.644,11.916,100.384,0.333,,,,
390,03/15/18 12:15:00 PM,103.635,12.013,100.380,0.332,,,,
391,03/15/18 12:30:00 PM,103.606,12.110,100.371,0.330,,,,
392,03/15/18 12:45:00 PM,103.608,12.207,100.348,0.333,,,,
393,03/15/18 01:00:00 PM,103.579,12.304,100.344,0.330,,,,
394,03/15/18 01:15:00 PM,103.571,12.401,100.314,0.332,,,,
395,03/15/18 01:30:00 PM,103.540,12.401,100.292,0.331,,,,
396,03/15/18 01:45:00 PM,103.525,12.690,100.286,0.331,,,,
397,03/15/18 02:00:00 PM,103.496,12.787,100.251,0.331,,,,
398,03/15/18 02:15:00 PM,103.502,13.076,100.234,0.334,,,,
399,03/15/18 02:30:00 PM,103.473,13.173,100.226,0.331,,,,
400,03/15/18 02:45:00 PM,103.466,13.365,100.212,0.332,,,,
401,03/15/18 03:00:00 PM,103.437,13.461,100.188,0.332,,,,
402,03/15/18 03:15:00 PM,103.421,13.654,100.189,0.330,,,,
403,03/15/18 03:30:00 PM,103.414,13.846,100.175,0.331,,,,
404,03/15/18 03:45:00 PM,103.395,13.942,100.161,0.330,,,,
405,03/15/18 04:00:00 PM,103.382,14.325,100.157,0.329,,,,
406,03/15/18 04:15:00 PM,103.388,14.613,100.136,0.332,,,,
407,03/15/18 04:30:00 PM,103.367,14.613,100.114,0.332,,,,
408,03/15/18 04:45:00 PM,103.367,14.613,100.116,0.332,,,,
409,03/15/18 05:00:00 PM,103.359,14.709,100.112,0.331,,,,
410,03/15/18 05:15:00 PM,103.357,14.613,100.111,0.331,,,,
411,03/15/18 05:30:00 PM,103.357,14.613,100.122,0.330,,,,
412,03/15/18 05:45:00 PM,103.351,14.325,100.105,0.331,,,,
413,03/15/18 06:00:00 PM,103.370,14.230,100.084,0.335,,,,
414,03/15/18 06:15:00 PM,103.351,14.325,100.079,0.334,,,,
415,03/15/18 06:30:00 PM,103.339,14.230,100.067,0.334,,,,
416,03/15/18 06:45:00 PM,103.370,14.230,100.089,0.335,,,,
417,03/15/18 07:00:00 PM,103.329,14.230,100.054,0.334,,,,
418,03/15/18 07:15:00 PM,103.329,14.230,100.063,0.333,,,,
419,03/15/18 07:30:00 PM,103.360,14.230,100.099,0.333,,,,
420,03/15/18 07:45:00 PM,103.380,14.230,100.100,0.335,,,,
421,03/15/18 08:00:00 PM,103.337,14.134,100.071,0.333,,,,
422,03/15/18 08:15:00 PM,103.336,14.038,100.060,0.334,,,,
423,03/15/18 08:30:00 PM,103.336,14.038,100.053,0.335,,,,
424,03/15/18 08:45:00 PM,103.344,13.942,100.049,0.336,,,,
425,03/15/18 09:00:00 PM,103.352,13.846,100.082,0.334,,,,
426,03/15/18 09:15:00 PM,103.332,13.846,100.064,0.334,,,,
427,03/15/18 09:30:00 PM,103.303,13.942,100.033,0.334,,,,
428,03/15/18 09:45:00 PM,103.322,13.846,100.045,0.334,,,,
429,03/15/18 10:00:00 PM,103.330,13.750,100.045,0.335,,,,
430,03/15/18 10:15:00 PM,103.328,13.654,100.049,0.335,,,,
431,03/15/18 10:30:00 PM,103.340,13.750,100.083,0.332,,,,
432,03/15/18 10:45:00 PM,103.350,13.750,100.083,0.333,,,,
433,03/15/18 11:00:00 PM,103.340,13.750,100.073,0.333,,,,
434,03/15/18 11:15:00 PM,103.309,13.750,100.039,0.334,,,,
435,03/15/18 11:30:00 PM,103.309,13.750,100.059,0.332,,,,
436,03/15/18 11:45:00 PM,103.330,13.750,100.069,0.333,,,,
437,03/16/18 12:00:00 AM,103.340,13.750,100.059,0.335,,,,
438,03/16/18 12:15:00 AM,103.330,13.750,100.069,0.333,,,,
439,03/16/18 12:30:00 AM,103.340,13.750,100.073,0.333,,,,
440,03/16/18 12:45:00 AM,103.330,13.750,100.073,0.332,,,,
441,03/16/18 01:00:00 AM,103.320,13.750,100.063,0.332,,,,
442,03/16/18 01:15:00 AM,103.309,13.750,100.049,0.333,,,,
443,03/16/18 01:30:00 AM,103.297,13.654,100.025,0.334,,,,
444,03/16/18 01:45:00 AM,103.275,13.558,100.008,0.333,,,,
445,03/16/18 02:00:00 AM,103.275,13.558,100.004,0.334,,,,
446,03/16/18 02:15:00 AM,103.252,13.461,99.998,0.332,,,,
447,03/16/18 02:30:00 AM,103.252,13.461,99.977,0.334,,,,
448,03/16/18 02:45:00 AM,103.222,13.461,99.964,0.333,,,,
449,03/16/18 03:00:00 AM,103.271,13.365,99.986,0.335,,,,
450,03/16/18 03:15:00 AM,103.249,13.269,99.965,0.335,,,,
451,03/16/18 03:30:00 AM,103.228,13.269,99.947,0.335,,,,
452,03/16/18 03:45:00 AM,103.218,13.269,99.937,0.335,,,,
453,03/16/18 04:00:00 AM,103.224,13.076,99.943,0.335,,,,
454,03/16/18 04:15:00 AM,103.221,12.883,99.964,0.332,,,,
455,03/16/18 04:30:00 AM,103.209,12.787,99.953,0.332,,,,
456,03/16/18 04:45:00 AM,103.217,12.690,99.943,0.334,,,,
457,03/16/18 05:00:00 AM,103.227,12.690,99.950,0.334,,,,
458,03/16/18 05:15:00 AM,103.239,12.787,99.950,0.336,,,,
459,03/16/18 05:30:00 AM,103.217,12.690,99.936,0.335,,,,
460,03/16/18 05:45:00 AM,103.217,12.690,99.936,0.335,,,,
461,03/16/18 06:00:00 AM,103.193,12.497,99.902,0.336,,,,
462,03/16/18 06:15:00 AM,103.181,12.401,99.906,0.334,,,,
463,03/16/18 06:30:00 AM,103.158,12.304,99.885,0.334,,,,
464,03/16/18 06:45:00 AM,103.156,12.207,99.879,0.334,,,,
465,03/16/18 07:00:00 AM,103.126,12.207,99.855,0.334,,,,
466,03/16/18 07:15:00 AM,103.155,12.110,99.855,0.337,,,,
467,03/16/18 07:30:00 AM,103.122,12.013,99.855,0.333,,,,
468,03/16/18 07:45:00 AM,103.110,11.916,99.849,0.333,,,,
469,03/16/18 08:00:00 AM,103.141,11.916,99.869,0.334,,,,
470,03/16/18 08:15:00 AM,103.151,11.916,99.853,0.337,,,,
471,03/16/18 08:30:00 AM,103.108,11.819,99.846,0.333,,,,
472,03/16/18 08:45:00 AM,103.137,11.722,99.864,0.334,,,,
473,03/16/18 09:00:00 AM,103.116,11.722,99.864,0.332,,,,
474,03/16/18 09:15:00 AM,103.127,11.722,99.862,0.333,,,,
475,03/16/18 09:30:00 AM,103.154,11.528,99.862,0.336,,,,
476,03/16/18 09:45:00 AM,103.144,11.528,99.872,0.334,,,,
477,03/16/18 10:00:00 AM,103.152,11.431,99.862,0.336,,,,
478,03/16/18 10:15:00 AM,103.099,11.334,99.862,0.330,,,,
479,03/16/18 10:30:00 AM,103.140,11.334,99.859,0.335,,,,
480,03/16/18 10:45:00 AM,103.150,11.334,99.843,0.337,,,,
481,03/16/18 11:00:00 AM,103.113,11.528,99.833,0.335,,,,
482,03/16/18 11:15:00 AM,103.103,11.528,99.854,0.332,,,,
483,03/16/18 11:30:00 AM,103.121,11.431,99.838,0.335,,,,
484,03/16/18 11:45:00 AM,103.113,11.528,99.841,0.334,,,,
485,03/16/18 12:00:00 PM,103.133,11.528,99.835,0.337,,,,
486,03/16/18 12:15:00 PM,103.144,11.528,99.839,0.337,,,,
487,03/16/18 12:30:00 PM,103.154,11.528,99.839,0.338,,,,
488,03/16/18 12:45:00 PM,103.174,11.528,99.849,0.339,,,,
489,03/16/18 01:00:00 PM,103.183,11.431,99.845,0.341,,,,
490,03/16/18 01:15:00 PM,103.162,11.431,99.826,0.340,,,,
491,03/16/18 01:30:00 PM,103.133,11.528,99.801,0.340,,,,
492,03/16/18 01:45:00 PM,103.113,11.528,99.775,0.341,,,,
493,03/16/18 02:00:00 PM,103.094,11.625,99.769,0.339,,,,
494,03/16/18 02:15:00 PM,103.074,11.625,99.741,0.340,,,,
495,03/16/18 02:30:00 PM,103.063,11.625,99.735,0.340,,,,
496,03/16/18 02:45:00 PM,103.045,11.722,99.724,0.339,,,,
497,03/16/18 03:00:00 PM,103.065,11.722,99.724,0.341,,,,
498,03/16/18 03:15:00 PM,103.026,11.819,99.704,0.339,,,,
499,03/16/18 03:30:00 PM,103.038,11.916,99.716,0.339,,,,
500,03/16/18 03:45:00 PM,103.052,12.110,99.736,0.338,,,,
501,03/16/18 04:00:00 PM,103.054,12.207,99.729,0.339,,,,
502,03/16/18 04:15:00 PM,103.078,12.401,99.738,0.341,,,,
503,03/16/18 04:30:00 PM,103.078,12.401,99.756,0.339,,,,
504,03/16/18 04:45:00 PM,103.080,12.497,99.738,0.341,,,,
505,03/16/18 05:00:00 PM,103.082,12.594,99.753,0.340,,,,
506,03/16/18 05:15:00 PM,103.082,12.594,99.731,0.342,,,,
507,03/16/18 05:30:00 PM,103.092,12.594,99.726,0.343,,,,
508,03/16/18 05:45:00 PM,103.109,12.401,99.754,0.342,,,,
509,03/16/18 06:00:00 PM,103.140,12.401,99.776,0.343,,,,
510,03/16/18 06:15:00 PM,103.160,12.401,99.788,0.344,,,,
511,03/16/18 06:30:00 PM,103.201,12.401,99.807,0.346,,,,
512,03/16/18 06:45:00 PM,103.170,12.401,99.802,0.344,,,,
513,03/16/18 07:00:00 PM,103.211,12.401,99.828,0.345,,,,
514,03/16/18 07:15:00 PM,103.201,12.401,99.830,0.344,,,,
515,03/16/18 07:30:00 PM,103.189,12.304,99.819,0.344,,,,
516,03/16/18 07:45:00 PM,103.208,12.207,99.824,0.345,,,,
517,03/16/18 08:00:00 PM,103.226,12.110,99.836,0.346,,,,
518,03/16/18 08:15:00 PM,103.231,11.819,99.855,0.344,,,,
519,03/16/18 08:30:00 PM,103.283,11.819,99.875,0.348,,,,
520,03/16/18 08:45:00 PM,103.264,11.916,99.881,0.345,,,,
521,03/16/18 09:00:00 PM,103.305,11.916,99.915,0.346,,,,
522,03/16/18 09:15:00 PM,103.305,11.916,99.923,0.345,,,,
523,03/16/18 09:30:00 PM,103.325,11.916,99.953,0.344,,,,
524,03/16/18 09:45:00 PM,103.354,11.819,99.963,0.346,,,,
525,03/16/18 10:00:00 PM,103.390,11.528,99.982,0.348,,,,
526,03/16/18 10:15:00 PM,103.395,11.236,99.984,0.348,,,,
527,03/16/18 10:30:00 PM,103.397,11.334,100.007,0.346,,,,
528,03/16/18 10:45:00 PM,103.398,11.431,99.999,0.347,,,,
529,03/16/18 11:00:00 PM,103.421,11.528,100.036,0.345,,,,
530,03/16/18 11:15:00 PM,103.431,11.528,100.046,0.345,,,,
531,03/16/18 11:30:00 PM,103.433,11.625,100.053,0.345,,,,
532,03/16/18 11:45:00 PM,103.443,11.625,100.074,0.344,,,,
533,03/17/18 12:00:00 AM,103.453,11.625,100.077,0.344,,,,
534,03/17/18 12:15:00 AM,103.452,11.528,100.061,0.346,,,,
535,03/17/18 12:30:00 AM,103.460,11.431,100.075,0.345,,,,
536,03/17/18 12:45:00 AM,103.460,11.431,100.089,0.344,,,,
537,03/17/18 01:00:00 AM,103.468,11.334,100.091,0.345,,,,
538,03/17/18 01:15:00 AM,103.477,11.236,100.092,0.345,,,,
539,03/17/18 01:30:00 AM,103.467,11.236,100.099,0.344,,,,
540,03/17/18 01:45:00 AM,103.497,11.236,100.120,0.345,,,,
541,03/17/18 02:00:00 AM,103.496,11.139,100.108,0.346,,,,
542,03/17/18 02:15:00 AM,103.496,11.139,100.123,0.344,,,,
543,03/17/18 02:30:00 AM,103.485,11.139,100.111,0.344,,,,
544,03/17/18 02:45:00 AM,103.496,11.139,100.111,0.345,,,,
545,03/17/18 03:00:00 AM,103.506,11.139,100.121,0.345,,,,
546,03/17/18 03:15:00 AM,103.502,10.944,100.117,0.345,,,,
547,03/17/18 03:30:00 AM,103.500,10.846,100.113,0.346,,,,
548,03/17/18 03:45:00 AM,103.509,10.748,100.123,0.345,,,,
549,03/17/18 04:00:00 AM,103.486,10.651,100.107,0.345,,,,
550,03/17/18 04:15:00 AM,103.493,10.455,100.107,0.345,,,,
551,03/17/18 04:30:00 AM,103.514,10.455,100.119,0.346,,,,
552,03/17/18 04:45:00 AM,103.514,10.455,100.127,0.346,,,,
553,03/17/18 05:00:00 AM,103.522,10.357,100.123,0.347,,,,
554,03/17/18 05:15:00 AM,103.510,10.259,100.119,0.346,,,,
555,03/17/18 05:30:00 AM,103.520,10.259,100.131,0.346,,,,
556,03/17/18 05:45:00 AM,103.520,10.259,100.139,0.345,,,,
557,03/17/18 06:00:00 AM,103.532,10.357,100.146,0.345,,,,
558,03/17/18 06:15:00 AM,103.553,10.357,100.170,0.345,,,,
559,03/17/18 06:30:00 AM,103.549,10.161,100.176,0.344,,,,
560,03/17/18 06:45:00 AM,103.559,10.161,100.190,0.344,,,,
561,03/17/18 07:00:00 AM,103.578,10.063,100.190,0.346,,,,
562,03/17/18 07:15:00 AM,103.559,10.161,100.186,0.344,,,,
563,03/17/18 07:30:00 AM,103.590,10.161,100.194,0.346,,,,
564,03/17/18 07:45:00 AM,103.590,10.161,100.201,0.346,,,,
565,03/17/18 08:00:00 AM,103.571,10.259,100.223,0.342,,,,
566,03/17/18 08:15:00 AM,103.592,10.259,100.227,0.343,,,,
567,03/17/18 08:30:00 AM,103.611,10.161,100.234,0.345,,,,
568,03/17/18 08:45:00 AM,103.590,10.161,100.236,0.342,,,,
569,03/17/18 09:00:00 AM,103.592,10.259,100.241,0.342,,,,
570,03/17/18 09:15:00 AM,103.594,10.357,100.242,0.342,,,,
571,03/17/18 09:30:00 AM,103.587,10.553,100.242,0.341,,,,
572,03/17/18 09:45:00 AM,103.599,10.651,100.236,0.343,,,,
573,03/17/18 10:00:00 AM,103.599,10.651,100.245,0.342,,,,
574,03/17/18 10:15:00 AM,103.601,10.748,100.265,0.340,,,,
575,03/17/18 10:30:00 AM,103.605,10.944,100.258,0.341,,,,
576,03/17/18 10:45:00 AM,103.615,10.944,100.267,0.342,,,,
577,03/17/18 11:00:00 AM,103.617,11.041,100.262,0.342,,,,
578,03/17/18 11:15:00 AM,103.619,11.139,100.271,0.342,,,,
579,03/17/18 11:30:00 AM,103.629,11.139,100.272,0.343,,,,
580,03/17/18 11:45:00 AM,103.633,11.334,100.268,0.343,,,,
581,03/17/18 12:00:00 PM,103.592,11.334,100.273,0.339,,,,
582,03/17/18 12:15:00 PM,103.604,11.431,100.257,0.342,,,,
583,03/17/18 12:30:00 PM,103.583,11.431,100.264,0.339,,,,
584,03/17/18 12:45:00 PM,103.606,11.528,100.260,0.341,,,,
585,03/17/18 01:00:00 PM,103.595,11.528,100.233,0.343,,,,
586,03/17/18 01:15:00 PM,103.565,12.110,100.230,0.340,,,,
587,03/17/18 01:30:00 PM,103.565,12.110,100.221,0.341,,,,
588,03/17/18 01:45:00 PM,103.551,11.916,100.204,0.342,,,,
589,03/17/18 02:00:00 PM,103.522,12.013,100.192,0.340,,,,
590,03/17/18 02:15:00 PM,103.524,12.110,100.186,0.341,,,,
591,03/17/18 02:30:00 PM,103.518,12.304,100.171,0.342,,,,
592,03/17/18 02:45:00 PM,103.509,12.401,100.158,0.342,,,,
593,03/17/18 03:00:00 PM,103.498,12.883,100.162,0.340,,,,
594,03/17/18 03:15:00 PM,103.473,13.173,100.144,0.340,,,,
595,03/17/18 03:30:00 PM,103.495,12.207,100.143,0.342,,,,
596,03/17/18 03:45:00 PM,103.508,11.819,100.135,0.344,,,,
597,03/17/18 04:00:00 PM,103.490,11.916,100.141,0.342,,,,
598,03/17/18 04:15:00 PM,103.493,12.110,100.123,0.344,,,,
599,03/17/18 04:30:00 PM,103.487,12.304,100.134,0.342,,,,
600,03/17/18 04:45:00 PM,103.491,12.497,100.149,0.341,,,,
601,03/17/18 05:00:00 PM,103.492,12.594,100.144,0.342,,,,
602,03/17/18 05:15:00 PM,103.504,13.173,100.150,0.342,,,,
603,03/17/18 05:30:00 PM,103.516,13.269,100.164,0.342,,,,
604,03/17/18 05:45:00 PM,103.528,13.365,100.176,0.342,,,,
605,03/17/18 06:00:00 PM,103.520,13.461,100.188,0.340,,,,
606,03/17/18 06:15:00 PM,103.562,13.558,100.213,0.342,,,,
607,03/17/18 06:30:00 PM,103.571,13.461,100.219,0.342,,,,
608,03/17/18 06:45:00 PM,103.590,13.365,100.235,0.342,,,,
609,03/17/18 07:00:00 PM,103.590,13.365,100.224,0.344,,,,
610,03/17/18 07:15:00 PM,103.600,13.365,100.242,0.343,,,,
611,03/17/18 07:30:00 PM,103.608,13.269,100.222,0.346,,,,
612,03/17/18 07:45:00 PM,103.627,13.173,100.248,0.345,,,,
613,03/17/18 08:00:00 PM,103.635,13.076,100.248,0.346,,,,
614,03/17/18 08:15:00 PM,103.646,13.076,100.263,0.345,,,,
615,03/17/18 08:30:00 PM,103.676,13.076,100.282,0.346,,,,
616,03/17/18 08:45:00 PM,103.666,13.076,100.280,0.346,,,,
617,03/17/18 09:00:00 PM,103.687,13.076,100.293,0.346,,,,
618,03/17/18 09:15:00 PM,103.707,13.076,100.315,0.346,,,,
619,03/17/18 09:30:00 PM,103.707,13.076,100.318,0.346,,,,
620,03/17/18 09:45:00 PM,103.705,12.980,100.320,0.345,,,,
621,03/17/18 10:00:00 PM,103.716,12.980,100.332,0.345,,,,
622,03/17/18 10:15:00 PM,103.749,12.594,100.359,0.346,,,,
623,03/17/18 10:30:00 PM,103.729,12.594,100.335,0.346,,,,
624,03/17/18 10:45:00 PM,103.727,12.497,100.321,0.348,,,,
625,03/17/18 11:00:00 PM,103.735,12.401,100.357,0.345,,,,
626,03/17/18 11:15:00 PM,103.744,12.304,100.362,0.345,,,,
627,03/17/18 11:30:00 PM,103.752,12.207,100.358,0.346,,,,
628,03/17/18 11:45:00 PM,103.762,12.207,100.375,0.346,,,,
629,03/18/18 12:00:00 AM,103.779,12.013,100.393,0.346,,,,
630,03/18/18 12:15:00 AM,103.810,12.013,100.425,0.345,,,,
631,03/18/18 12:30:00 AM,103.820,12.013,100.439,0.345,,,,
632,03/18/18 12:45:00 AM,103.831,12.013,100.447,0.345,,,,
633,03/18/18 01:00:00 AM,103.860,11.916,100.477,0.345,,,,
634,03/18/18 01:15:00 AM,103.860,11.916,100.487,0.344,,,,
635,03/18/18 01:30:00 AM,103.858,11.819,100.481,0.345,,,,
636,03/18/18 01:45:00 AM,103.876,11.722,100.491,0.345,,,,
637,03/18/18 02:00:00 AM,103.876,11.722,100.497,0.345,,,,
638,03/18/18 02:15:00 AM,103.903,11.528,100.520,0.345,,,,
639,03/18/18 02:30:00 AM,103.910,11.334,100.532,0.345,,,,
640,03/18/18 02:45:00 AM,103.908,11.236,100.530,0.345,,,,
641,03/18/18 03:00:00 AM,103.888,11.236,100.522,0.343,,,,
642,03/18/18 03:15:00 AM,103.898,11.236,100.526,0.344,,,,
643,03/18/18 03:30:00 AM,103.896,11.139,100.534,0.343,,,,
644,03/18/18 03:45:00 AM,103.904,11.041,100.525,0.345,,,,
645,03/18/18 04:00:00 AM,103.915,11.041,100.546,0.344,,,,
646,03/18/18 04:15:00 AM,103.932,10.846,100.547,0.345,,,,
647,03/18/18 04:30:00 AM,103.932,10.846,100.547,0.345,,,,
648,03/18/18 04:45:00 AM,103.890,10.846,100.527,0.343,,,,
649,03/18/18 05:00:00 AM,103.880,10.846,100.507,0.344,,,,
650,03/18/18 05:15:00 AM,103.907,10.651,100.523,0.345,,,,
651,03/18/18 05:30:00 AM,103.926,10.553,100.559,0.344,,,,
652,03/18/18 05:45:00 AM,103.922,10.357,100.581,0.341,,,,
653,03/18/18 06:00:00 AM,103.943,10.357,100.577,0.343,,,,
654,03/18/18 06:15:00 AM,103.970,10.161,100.587,0.345,,,,
655,03/18/18 06:30:00 AM,103.960,10.161,100.583,0.345,,,,
656,03/18/18 06:45:00 AM,103.970,10.161,100.607,0.343,,,,
657,03/18/18 07:00:00 AM,103.989,10.063,100.638,0.342,,,,
658,03/18/18 07:15:00 AM,103.989,10.063,100.627,0.343,,,,
659,03/18/18 07:30:00 AM,103.999,10.063,100.620,0.345,,,,
660,03/18/18 07:45:00 AM,104.019,10.063,100.655,0.343,,,,
661,03/18/18 08:00:00 AM,104.030,10.063,100.693,0.340,,,,
662,03/18/18 08:15:00 AM,104.048,9.965,100.694,0.342,,,,
663,03/18/18 08:30:00 AM,104.069,9.965,100.728,0.341,,,,
664,03/18/18 08:45:00 AM,104.079,9.965,100.735,0.341,,,,
665,03/18/18 09:00:00 AM,104.120,9.965,100.761,0.343,,,,
666,03/18/18 09:15:00 AM,104.132,10.063,100.797,0.340,,,,
667,03/18/18 09:30:00 AM,104.175,10.161,100.827,0.342,,,,
668,03/18/18 09:45:00 AM,104.177,10.259,100.819,0.343,,,,
669,03/18/18 10:00:00 AM,104.167,10.259,100.812,0.342,,,,
670,03/18/18 10:15:00 AM,104.179,10.357,100.850,0.340,,,,
671,03/18/18 10:30:00 AM,104.200,10.357,100.879,0.339,,,,
672,03/18/18 10:45:00 AM,104.232,10.455,100.884,0.342,,,,
673,03/18/18 11:00:00 AM,104.217,10.748,100.863,0.342,,,,
674,03/18/18 11:15:00 AM,104.223,11.041,100.884,0.341,,,,
675,03/18/18 11:30:00 AM,104.227,11.236,100.889,0.341,,,,
676,03/18/18 11:45:00 AM,104.230,11.431,100.889,0.341,,,,
677,03/18/18 12:00:00 PM,104.193,11.625,100.861,0.340,,,,
678,03/18/18 12:15:00 PM,104.183,11.625,100.847,0.340,,,,
679,03/18/18 12:30:00 PM,104.176,11.819,100.861,0.338,,,,
680,03/18/18 12:45:00 PM,104.213,12.110,100.902,0.338,,,,
681,03/18/18 01:00:00 PM,104.227,12.304,100.899,0.340,,,,
682,03/18/18 01:15:00 PM,104.196,12.304,100.877,0.339,,,,
683,03/18/18 01:30:00 PM,104.200,12.013,100.868,0.340,,,,
684,03/18/18 01:45:00 PM,104.178,11.916,100.857,0.339,,,,
685,03/18/18 02:00:00 PM,104.157,11.916,100.834,0.339,,,,
686,03/18/18 02:15:00 PM,104.151,12.110,100.825,0.339,,,,
687,03/18/18 02:30:00 PM,104.148,12.497,100.813,0.340,,,,
688,03/18/18 02:45:00 PM,104.146,12.401,100.806,0.341,,,,
689,03/18/18 03:00:00 PM,104.133,12.787,100.799,0.340,,,,
690,03/18/18 03:15:00 PM,104.125,12.883,100.774,0.342,,,,
691,03/18/18 03:30:00 PM,104.101,13.269,100.748,0.342,,,,
692,03/18/18 03:45:00 PM,104.074,13.461,100.751,0.339,,,,
693,03/18/18 04:00:00 PM,104.078,13.654,100.741,0.341,,,,
694,03/18/18 04:15:00 PM,104.072,13.846,100.729,0.341,,,,
695,03/18/18 04:30:00 PM,104.072,13.846,100.735,0.341,,,,
696,03/18/18 04:45:00 PM,104.070,13.750,100.734,0.340,,,,
697,03/18/18 05:00:00 PM,104.084,13.942,100.749,0.340,,,,
698,03/18/18 05:15:00 PM,104.096,14.038,100.768,0.340,,,,
699,03/18/18 05:30:00 PM,104.108,14.134,100.767,0.341,,,,
700,03/18/18 05:45:00 PM,104.094,13.942,100.743,0.342,,,,
701,03/18/18 06:00:00 PM,104.102,13.846,100.754,0.342,,,,
702,03/18/18 06:15:00 PM,104.102,13.846,100.750,0.342,,,,
703,03/18/18 06:30:00 PM,104.084,13.942,100.731,0.342,,,,
704,03/18/18 06:45:00 PM,104.075,14.038,100.730,0.341,,,,
705,03/18/18 07:00:00 PM,104.075,14.038,100.718,0.343,,,,
706,03/18/18 07:15:00 PM,104.067,14.134,100.695,0.344,,,,
707,03/18/18 07:30:00 PM,104.047,14.134,100.686,0.343,,,,
708,03/18/18 07:45:00 PM,104.048,14.230,100.682,0.344,,,,
709,03/18/18 08:00:00 PM,104.038,14.230,100.680,0.343,,,,
710,03/18/18 08:15:00 PM,104.050,14.325,100.683,0.344,,,,
711,03/18/18 08:30:00 PM,104.050,14.325,100.665,0.346,,,,
712,03/18/18 08:45:00 PM,104.030,14.325,100.661,0.344,,,,
713,03/18/18 09:00:00 PM,104.040,14.325,100.664,0.345,,,,
714,03/18/18 09:15:00 PM,104.040,14.325,100.666,0.344,,,,
715,03/18/18 09:30:00 PM,104.040,14.325,100.663,0.345,,,,
716,03/18/18 09:45:00 PM,104.038,14.230,100.669,0.344,,,,
717,03/18/18 10:00:00 PM,104.038,14.230,100.661,0.345,,,,
718,03/18/18 10:15:00 PM,104.026,14.134,100.675,0.342,,,,
719,03/18/18 10:30:00 PM,104.014,14.038,100.655,0.343,,,,
720,03/18/18 10:45:00 PM,104.022,13.942,100.648,0.344,,,,
721,03/18/18 11:00:00 PM,104.031,13.846,100.660,0.344,,,,
722,03/18/18 11:15:00 PM,104.029,13.750,100.651,0.345,,,,
723,03/18/18 11:30:00 PM,104.025,13.558,100.666,0.343,,,,
724,03/18/18 11:45:00 PM,104.033,13.461,100.667,0.344,,,,
725,03/19/18 12:00:00 AM,104.033,13.461,100.659,0.344,,,,
726,03/19/18 12:15:00 AM,104.011,13.365,100.649,0.343,,,,
727,03/19/18 12:30:00 AM,104.019,13.269,100.662,0.343,,,,
728,03/19/18 12:45:00 AM,104.017,13.173,100.636,0.345,,,,
729,03/19/18 01:00:00 AM,104.028,13.173,100.648,0.345,,,,
730,03/19/18 01:15:00 AM,104.015,13.076,100.643,0.344,,,,
731,03/19/18 01:30:00 AM,104.044,12.980,100.657,0.346,,,,
732,03/19/18 01:45:00 AM,104.044,12.980,100.664,0.345,,,,
733,03/19/18 02:00:00 AM,104.063,12.883,100.699,0.343,,,,
734,03/19/18 02:15:00 AM,104.102,12.787,100.717,0.345,,,,
735,03/19/18 02:30:00 AM,104.070,12.690,100.703,0.344,,,,
736,03/19/18 02:45:00 AM,104.047,12.594,100.683,0.343,,,,
737,03/19/18 03:00:00 AM,104.035,12.497,100.669,0.343,,,,
738,03/19/18 03:15:00 AM,104.025,12.497,100.658,0.344,,,,
739,03/19/18 03:30:00 AM,104.011,12.304,100.657,0.342,,,,
740,03/19/18 03:45:00 AM,104.017,12.110,100.653,0.343,,,,
741,03/19/18 04:00:00 AM,104.014,11.916,100.638,0.344,,,,
742,03/19/18 04:15:00 AM,103.991,11.819,100.634,0.343,,,,
743,03/19/18 04:30:00 AM,103.971,11.819,100.614,0.343,,,,
744,03/19/18 04:45:00 AM,103.991,11.819,100.634,0.343,,,,
745,03/19/18 05:00:00 AM,103.971,11.819,100.600,0.344,,,,
746,03/19/18 05:15:00 AM,103.950,11.819,100.574,0.344,,,,
747,03/19/18 05:30:00 AM,103.959,11.722,100.584,0.344,,,,
748,03/19/18 05:45:00 AM,103.926,11.625,100.566,0.343,,,,
749,03/19/18 06:00:00 AM,103.934,11.528,100.588,0.341,,,,
